kind,campaign,arm,suffix,eval,set,t,k,cell,ema,n,cold,g50,width,g50_in_range,p_cold_r0,yield,fe_med,fe_p90,fe_step1,viol_fail,valid_wrong,givens_kept,rho,b1,r_med,k50,k90,rescue_1,rescue_any,auc,spurious,t1r,t1r_over_verified,ckpt
full,sportB,B4s1,,strat_t64,strat512,64,16,rg,,512,0.11328125,32.620693684386396,14.883399780515225,True,0.4605263157894737,0.052752293577981654,8.0,33.3,0.0,28.808370044052865,0.0,0.9998127723311547,0.330078125,,,2,10,,0.2444933920704846,,,,,runs/pretrainsportB_B4s1/ckpt_latest.pkl
full,sportB,B4s1,,val_t64,64,64,1,rg,,64,0.078125,54.16689901178744,51.921335813100995,False,0.06666666666666667,0.08163265306122448,7.5,29.499999999999993,0.0,31.389830508474578,0.0,1.0036134087980315,0.078125,,,0,0,,0.0,,,,,runs/pretrainsportB_B4s1/ckpt_latest.pkl
full,sportB,B5,,full_t64,full,64,1,rg,,422786,0.10609622835193218,30.390501481540486,9.378487053460418,True,0.5259214422431986,0.03513807205129694,10.0,20.0,0.0,33.076516815283256,0.0,0.9999982724484364,0.10609622835193218,,,0,0,,0.0,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportB,B5,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportB,B5,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportB,B5,,strat_t256,strat512,256,16,rg,,512,0.119140625,30.62918203750912,10.773164156135751,True,0.5,0.052752293577981654,12.0,28.0,0.0,32.85587583148559,0.0,1.0,0.197265625,,,0,11,,0.08869179600886919,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportB,B5,,strat_t6,strat512,6,4,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,2.0,0.0,34.364356435643565,0.0,1.0,0.017578125,,,0,4,,0.0039603960396039604,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportB,B5,,strat_t64,strat512,64,16,rg,,512,0.1171875,30.682009922385877,10.778311537532183,True,0.5,0.05045871559633028,12.0,20.80000000000001,0.0,32.95132743362832,0.0,1.0,0.1953125,,,0,11,,0.08849557522123894,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportB,B5,,val_t64,64,64,1,rg,,64,0.09375,,,False,0.2,0.061224489795918366,11.5,38.5,0.0,34.06896551724138,0.0,1.0036134087980315,0.09375,,,0,0,,0.0,,,,,runs/pretrainsportB_B5/ckpt_latest.pkl
full,sportBr2,C1,,full_t6,full,6,1,rg,,422786,0.025428940409568907,30.558778859187164,3.1792357420924606,True,0.17569977260457736,3.0415391294008997e-05,2.0,3.0,0.0,32.288385695389955,0.0,0.9999991574063417,0.025428940409568907,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,full_t64,full,64,1,rg,,422786,0.22717639656942282,29.929706183575597,16.054593201153732,True,0.9582672141606818,0.10360864792525556,10.0,20.0,0.0,33.31585149002721,0.0,1.0,0.22717639656942282,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,strat_t256,strat512,256,16,rg,,512,0.2421875,29.942838080576646,17.264448279597897,True,0.9473684210526315,0.11926605504587157,11.0,20.700000000000003,0.0,33.38659793814433,0.0,1.0,0.3203125,,,0,9,,0.10309278350515463,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,strat_t6,strat512,6,16,rg,,512,0.015625,31.395255564118184,3.8489108411210333,True,0.10526315789473684,0.0,2.0,2.8999999999999995,0.0,31.930555555555557,0.0,1.0,0.046875,,,6,15,,0.031746031746031744,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,strat_t64,strat512,64,16,rg,,512,0.240234375,29.94888132780247,17.116196499377402,True,0.9473684210526315,0.11697247706422019,11.0,20.0,0.0,33.33419023136247,0.0,1.0,0.318359375,,,0,9,,0.10282776349614396,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1,,val_t64,64,64,1,rg,,64,0.140625,,,False,0.26666666666666666,0.10204081632653061,11.0,16.0,0.0,32.872727272727275,0.0,1.0036134087980315,0.140625,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C1/ckpt_latest.pkl
full,sportBr2,C1s1,,full_t6,full,6,1,rg,,422786,0.024206099539719857,30.835212118550235,3.0590033206779323,True,0.16729104978160222,2.212028457746109e-05,2.0,3.0,0.0,32.806727394364835,0.0,0.9999925894563301,0.024206099539719857,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,full_t64,full,64,1,rg,,422786,0.21049892853594962,29.646263477146555,13.774487537210678,True,0.9097943625566444,0.09230518250617294,11.0,22.0,0.0,37.976371371221425,0.0,1.0,0.21049892853594962,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,strat_t256,strat512,256,16,rg,,512,0.240234375,30.07832530322503,17.62474045218687,True,0.9605263157894737,0.11467889908256881,11.5,23.0,0.0,39.11053984575835,0.0,1.0,0.353515625,,,0,11,,0.14910025706940874,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,strat_t6,strat512,6,15,rg,,512,0.01953125,31.29738463789985,4.663258796550403,True,0.13157894736842105,0.0,2.0,5.0,0.0,32.83665338645418,0.0,1.0,0.029296875,,,0,14,,0.0099601593625498,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,strat_t64,strat512,64,16,rg,,512,0.232421875,30.232679178748306,17.52400837991404,True,0.9210526315789473,0.11238532110091744,11.0,21.900000000000006,0.0,38.55979643765903,0.0,1.0,0.337890625,,,0,11,,0.13740458015267176,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C1s1,,val_t64,64,64,1,rg,,64,0.15625,,,False,0.26666666666666666,0.12244897959183673,12.0,20.199999999999992,0.0,38.074074074074076,0.0,1.0036134087980315,0.15625,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C1s1/ckpt_latest.pkl
full,sportBr2,C2,,full_t64,full,64,1,rg,,422786,0.20212589820854995,30.161398293657506,14.906460343728206,True,0.9177450226577454,0.08117314929256565,9.0,16.0,0.0,31.15703020780838,0.0,1.0,0.20212589820854995,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C2,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C2,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C2,,strat_t256,strat512,256,16,rg,,512,0.2109375,29.696780253484125,13.895964048093813,True,0.8947368421052632,0.09174311926605505,9.0,16.0,0.0,30.59158415841584,0.0,1.0,0.265625,,,0,3,,0.06930693069306931,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C2,,strat_t6,strat512,6,5,rg,,512,0.0234375,30.482264370197985,4.2441136551277845,True,0.15789473684210525,0.0,2.0,5.0,0.0,32.66,0.0,1.0,0.0234375,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C2,,strat_t64,strat512,64,16,rg,,512,0.20703125,29.873489831356395,14.226241886945555,True,0.868421052631579,0.09174311926605505,9.0,15.5,0.0,30.980295566502463,0.0,1.0,0.265625,,,0,3,,0.07389162561576355,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C2,,val_t64,64,64,1,rg,,64,0.109375,,,False,0.2,0.08163265306122448,7.0,14.000000000000004,0.0,30.70175438596491,0.0,1.0036134087980315,0.109375,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C2/ckpt_latest.pkl
full,sportBr2,C3,,full_t64,full,64,1,rg,,422786,0.22282904353502717,29.784520644505697,15.175187360529753,True,0.8833412403684133,0.11119037546418034,7.0,29.0,0.0,25.11541891246192,0.0,0.999997202731964,0.22282904353502717,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C3,,ret_t8,strat512,8,1,rg,,512,0.978515625,4.057234026974296,24.01978045973774,False,0.9868421052631579,0.9770642201834863,0.0,0.0,1.0,3.090909090909091,0.0,1.0,0.978515625,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C3,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C3,,strat_t256,strat512,256,16,rg,,512,0.259765625,30.138473140173577,19.761184531313134,True,0.9342105263157895,0.14220183486238533,8.0,65.80000000000007,0.0,24.229551451187334,0.0,1.0,0.57421875,,,1,11,,0.42480211081794195,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C3,,strat_t6,strat512,6,16,rg,,512,0.05078125,31.39864538545698,7.929681924370836,True,0.32894736842105265,0.0022935779816513763,4.0,5.0,0.0,30.09259259259259,0.0,1.0,0.0625,,,0,6,,0.012345679012345678,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C3,,strat_t64,strat512,64,16,rg,,512,0.240234375,32.22756605805801,26.014195521090205,True,0.9210526315789473,0.12155963302752294,8.0,22.60000000000001,0.0,24.946015424164525,0.0,1.0,0.478515625,,,0,10,,0.31362467866323906,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C3,,val_t64,64,64,1,rg,,64,0.109375,,,False,0.13333333333333333,0.10204081632653061,6.0,23.899999999999995,0.0,21.982456140350877,0.0,1.0036134087980315,0.109375,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C3/ckpt_latest.pkl
full,sportBr2,C4,,full_t64,full,64,1,rg,,422786,0.22089189329826436,29.51696835304452,14.06121591410534,True,0.918530273038101,0.10297821981479792,9.0,19.0,0.0,22.238430339166232,0.0,1.0,0.22089189329826436,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2,C4,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2,C4,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2,C4,,strat_t256,strat512,256,16,rg,,512,0.2265625,29.51221590526834,14.352083858917684,True,0.8947368421052632,0.11009174311926606,8.5,17.0,0.0,20.7020202020202,0.0,1.0,0.32421875,,,0,7,,0.12626262626262627,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2,C4,,strat_t6,strat512,6,15,rg,,512,0.025390625,30.29434395527327,4.227493428183893,True,0.17105263157894737,0.0,2.0,5.0,0.0,31.571142284569138,0.0,1.0,0.037109375,,,0,14,,0.012024048096192385,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2,C4,,strat_t64,strat512,64,16,rg,,512,0.224609375,29.626553433752733,14.629996425181844,True,0.8947368421052632,0.10779816513761468,8.0,16.60000000000001,0.0,21.70528967254408,0.0,1.0,0.3125,,,0,6,,0.11335012594458438,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2,C4,,val_t64,64,64,1,rg,,64,0.140625,,,False,0.26666666666666666,0.10204081632653061,7.0,20.000000000000007,0.0,21.763636363636362,0.0,1.0036134087980315,0.140625,,,0,0,,0.0,,,,,runs/pretrainsportBr2_C4/ckpt_latest.pkl
full,sportBr2b,C3X,,full_t64,full,64,1,rg,,422786,0.24594712218474596,29.814123281145385,17.220000682268736,True,0.9003386392265283,0.13534296118719566,7.0,33.0,9.610302244005575e-06,13.660517623736288,2.365262804350191e-06,0.999998449924493,0.24594712218474596,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,C3X,,ret_t8,strat512,8,1,rg,,512,0.9921875,,,False,1.0,0.9908256880733946,0.0,0.0,1.0,3.25,0.0,1.0,0.9921875,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,C3X,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,C3X,,strat_t256,strat512,256,16,rg,,512,0.2734375,29.860731410111548,19.98138076735081,True,0.9078947368421053,0.1628440366972477,8.0,89.70000000000007,0.0,12.879032258064516,0.0,1.0,0.705078125,,,1,11,,0.5940860215053764,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,C3X,,strat_t6,strat512,6,16,rg,,512,0.05859375,31.227500880936198,8.208427176470641,True,0.3815789473684211,0.0022935779816513763,4.5,5.0,0.0,27.236514522821576,0.0,1.0,0.080078125,,,0,9,,0.022821576763485476,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,C3X,,strat_t64,strat512,64,16,rg,,512,0.236328125,30.0890884489857,17.319300531953797,True,0.881578947368421,0.12385321100917432,7.0,25.0,0.0,13.867007672634271,0.0,1.0,0.587890625,,,2,12,,0.46035805626598464,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,C3X,,val_t64,64,64,1,rg,,64,0.171875,,,False,0.13333333333333333,0.1836734693877551,7.0,50.0,0.0,13.245283018867925,0.0,1.0036134087980315,0.171875,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
full,sportBr2b,D1,,full_t64,full,64,1,rg,,422786,0.13159849190843595,30.489040090308816,11.130391621382909,True,0.6766731558885599,0.03947088279290713,10.0,24.0,0.0,37.796128536720886,0.0,0.9999995843130891,0.13159849190843595,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D1,,ret_t8,strat512,8,1,rg,,512,0.49609375,25.47434610022265,59.29318811634922,True,0.5921052631578947,0.4793577981651376,0.0,0.0,1.0,4.333333333333333,0.0,1.0,0.49609375,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D1,,retfm_t8,strat512,8,1,rg,,512,0.884765625,,,False,0.9210526315789473,0.8784403669724771,0.0,0.0,1.0,3.610169491525424,0.0,1.0,0.884765625,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D1,,strat_t256,strat512,256,15,rg,,512,0.150390625,30.917334894607677,13.460309010723396,True,0.6447368421052632,0.06422018348623854,10.0,26.5,0.0,37.65287356321839,0.0,1.0,0.25390625,,,0,5,,0.12183908045977011,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D1,,strat_t6,strat512,6,1,rg,,512,0.021484375,31.10000125144682,4.736202609986639,True,0.14473684210526316,0.0,2.0,5.0,0.0,34.604790419161674,0.0,1.0,0.021484375,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D1,,strat_t64,strat512,64,14,rg,,512,0.150390625,31.075536329427578,13.878369637087735,True,0.6842105263157895,0.05733944954128441,10.0,24.700000000000003,0.0,38.05977011494253,0.0,1.0,0.24609375,,,0,7,,0.11264367816091954,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D1,,val_t64,64,64,1,rg,,64,0.078125,91.216996603857,118.0375724866803,False,0.06666666666666667,0.08163265306122448,11.0,26.000000000000007,0.0,38.101694915254235,0.0,1.0036134087980315,0.078125,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D1/ckpt_latest.pkl
full,sportBr2b,D2,,full_t64,full,64,1,rg,,422786,0.25360111261962315,29.253750817237083,15.581583760803314,True,0.9083383774764016,0.14293851390398138,7.0,27.0,1.8653410309739878e-05,13.965493857088985,7.095788413050574e-06,0.9999981787309703,0.25360111261962315,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D2,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D2,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D2,,strat_t256,strat512,256,16,rg,,512,0.275390625,31.33442743566735,27.02353173362152,True,0.9342105263157895,0.16055045871559634,8.0,29.0,0.0,12.921832884097036,0.0,1.0,0.392578125,,,0,11,,0.16172506738544473,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D2,,strat_t6,strat512,6,16,rg,,512,0.0703125,30.785484099084865,8.197338983029006,True,0.42105263157894735,0.009174311926605505,4.0,5.0,0.0,28.15546218487395,0.0,1.0,0.125,,,0,13,,0.058823529411764705,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D2,,strat_t64,strat512,64,16,rg,,512,0.259765625,31.405366480889363,25.191556083499542,True,0.9342105263157895,0.14220183486238533,7.0,18.799999999999997,0.0,14.765171503957784,0.0,1.0,0.376953125,,,0,11,,0.158311345646438,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D2,,val_t64,64,64,1,rg,,64,0.234375,,,False,0.4,0.1836734693877551,8.0,33.199999999999996,0.0,14.306122448979592,0.0,1.0036134087980315,0.234375,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D2/ckpt_latest.pkl
full,sportBr2b,D3,,full_t64,full,64,1,rg,,422786,0.2953740190072519,27.599902691328705,11.114023477504123,True,0.9061952983133477,0.19213402680425484,9.0,16.0,0.0,27.248434069807253,0.0,1.0,0.2953740190072519,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D3,,full_t64_valbest,full,64,1,rg,,422786,0.30360986409199925,27.433935871710837,10.80926951802648,True,0.91358973939503,0.20051208458796824,9.0,18.0,0.0,25.08548216178029,0.0,0.9999996822929216,0.30360986409199925,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D3/ckpt_040000.pkl
full,sportBr2b,D3,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D3,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D3,,strat_t256,strat512,256,16,rg,,512,0.296875,28.039405401345896,13.260075842210767,True,0.881578947368421,0.19495412844036697,9.0,15.0,0.0,27.669444444444444,0.0,1.0,0.546875,,,0,10,,0.35555555555555557,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D3,,strat_t6,strat512,6,16,rg,,512,0.0234375,31.379676982829277,5.361507337022445,True,0.15789473684210525,0.0,2.0,5.0,0.0,25.098,0.0,1.0,0.0390625,,,0,16,,0.016,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D3,,strat_t64,strat512,64,16,rg,,512,0.294921875,28.118520130091767,13.516034757215301,True,0.868421052631579,0.19495412844036697,9.0,14.900000000000006,0.0,27.590027700831026,0.0,1.0,0.54296875,,,0,10,,0.3518005540166205,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D3,,val_t64,64,64,1,rg,,64,0.21875,53.45664650872163,98.55328647684048,False,0.26666666666666666,0.20408163265306123,9.0,15.599999999999998,0.0,27.48,0.0,1.0036134087980315,0.21875,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D3/ckpt_latest.pkl
full,sportBr2b,D4,,full_t64,full,64,1,rg,,422786,0.3353493256635745,27.282140955003563,12.453116947189493,True,0.9346279058353919,0.23406026118526016,8.0,16.0,0.0,25.664183911318304,0.0,0.9999999090283536,0.3353493256635745,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportBr2b,D4,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportBr2b,D4,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportBr2b,D4,,strat_t256,strat512,256,16,rg,,512,0.3515625,27.723820163202763,16.90319529032673,True,0.8947368421052632,0.25688073394495414,9.0,19.0,0.0,25.3855421686747,0.0,1.0,0.513671875,,,0,9,,0.25,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportBr2b,D4,,strat_t6,strat512,6,16,rg,,512,0.0390625,31.00097459341383,6.4081656758653045,True,0.25,0.0022935779816513763,4.5,5.0,0.0,23.847560975609756,0.0,1.0,0.056640625,,,0,13,,0.018292682926829267,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportBr2b,D4,,strat_t64,strat512,64,16,rg,,512,0.345703125,27.849906727696258,17.059798801362916,True,0.881578947368421,0.25229357798165136,8.0,18.0,0.0,25.402985074626866,0.0,1.0,0.513671875,,,0,9,,0.25671641791044775,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportBr2b,D4,,val_t64,64,64,1,rg,,64,0.28125,,,False,0.3333333333333333,0.2653061224489796,8.0,19.700000000000006,0.0,24.02173913043478,0.0,1.0036134087980315,0.28125,,,0,0,,0.0,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
full,sportC0,P1,,full_t64,full,64,1,rg,,422786,0.19382146050247642,28.656305576417783,9.467436619775814,True,0.4931372388633501,0.14323160767463272,8.0,24.0,0.0,8.165050566099735,0.0009035303912617731,0.9999375981219563,0.19382146050247642,,,0,0,,0.0,,,,,runs/pretrainsportC0_P1/ckpt_latest.pkl
full,sportC0,P1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P1/ckpt_020000.pkl
full,sportC0,P2,,full_t64,full,64,1,rg,,422786,0.15619249454806924,46.78950418320926,55.91471617809213,False,0.3113517758110164,0.12996773203487264,9.0,25.0,0.0,62.3728128941836,0.00010643682619575861,0.8040380390782665,0.15619249454806924,,,0,0,,0.0,,,,,runs/pretrainsportC0_P2/ckpt_latest.pkl
full,sportC0,P2,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P2/ckpt_030000.pkl
full,sportC0,P2s1,,full_t64,full,64,1,rg,,422786,0.3622068848069709,26.827149174470403,11.748076216727291,True,0.8728875946799287,0.27589248435681124,9.0,24.0,0.0,23.476521416651213,5.913157010875478e-05,0.993749076526737,0.3622068848069709,,,0,0,,0.0,,,,,runs/pretrainsportC0_P2s1/ckpt_latest.pkl
full,sportC0,P2s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P2s1/ckpt_020000.pkl
full,sportC0,P3,,full_t64,full,64,1,rg,,422786,0.2769864659662335,27.65891985923995,10.191023963561396,True,0.9096307687274036,0.17005798279594866,11.0,21.0,0.0,27.02541873855012,3.074841645655249e-05,0.99999815741407,0.2769864659662335,,,0,0,,0.0,,,,,runs/pretrainsportC0_P3/ckpt_latest.pkl
full,sportC0,P3,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P3/ckpt_010000.pkl
full,sportC0,P3s1,,full_t64,full,64,1,rg,,422786,0.3734702662812865,26.56846534639843,10.736899268196563,True,0.846287238045381,0.29355553159191394,9.0,20.0,0.0,29.435425538340734,0.0004470346700221862,0.9999086635686117,0.3734702662812865,,,0,0,,0.0,,,,,runs/pretrainsportC0_P3s1/ckpt_latest.pkl
full,sportC0,P3s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P3s1/ckpt_010000.pkl
full,sportC0,P5,,full_t64,full,64,1,rg,,422786,0.2809104369586505,27.808388357290973,11.163386708396617,True,0.6806321265561863,0.2133501447496122,9.0,30.0,0.0,9.550044240364974,0.0005605672846309953,0.9914711191347074,0.2809104369586505,,,0,0,,0.0,,,,,runs/pretrainsportC0_P5/ckpt_latest.pkl
full,sportC0,P5,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P5/ckpt_020000.pkl
full,sportC0,P6,,full_t64,full,64,1,rg,,422786,0.33400349112789923,26.62956362407603,8.010150357612979,True,0.9314705449310452,0.2330206078101195,11.0,19.0,0.0,28.023006385532756,5.676630730440459e-05,0.9999885501781892,0.33400349112789923,,,0,0,,0.0,,,,,runs/pretrainsportC0_P6/ckpt_latest.pkl
